round,stage,target_client_id,donor_client_id,target_local_seed,target_num_samples,donor_num_samples,target_dominant_class,donor_dominant_class,target_donor_label_cosine,target_baseline_loss,donor_baseline_loss,shadow_loss,norm_WA_minus_Wt_all,norm_WB_minus_Wt_all,norm_WBA_minus_WB_all,norm_WB_minus_WA_all,norm_WBA_minus_WA_all,recovery_pull_score_all,cos_WBA_minus_WB__WA_minus_Wt_all,cos_WBA_minus_WB__WB_minus_Wt_all,cos_WBA_minus_Wt__WA_minus_Wt_all,cos_WBA_minus_Wt__WB_minus_Wt_all,norm_WA_minus_Wt_conv,norm_WB_minus_Wt_conv,norm_WBA_minus_WB_conv,norm_WB_minus_WA_conv,norm_WBA_minus_WA_conv,recovery_pull_score_conv,cos_WBA_minus_WB__WA_minus_Wt_conv,cos_WBA_minus_WB__WB_minus_Wt_conv,cos_WBA_minus_Wt__WA_minus_Wt_conv,cos_WBA_minus_Wt__WB_minus_Wt_conv,norm_WA_minus_Wt_classifier,norm_WB_minus_Wt_classifier,norm_WBA_minus_WB_classifier,norm_WB_minus_WA_classifier,norm_WBA_minus_WA_classifier,recovery_pull_score_classifier,cos_WBA_minus_WB__WA_minus_Wt_classifier,cos_WBA_minus_WB__WB_minus_Wt_classifier,cos_WBA_minus_Wt__WA_minus_Wt_classifier,cos_WBA_minus_Wt__WB_minus_Wt_classifier
6,rounds_1_150,23,0,10622985,1077,574,9,4,0.06515454240091338,0.1518343867310746,0.43683822751045226,0.2290568367578089,1.5948957047121408,1.7356677830947467,1.451302944859921,2.3442479353802126,2.5369904985683736,-0.08221935925770585,0.16211552137508353,-0.08236821758448923,0.11726082964122779,0.7451580446415264,1.491961287031017,1.6265713919813554,1.2577853730978812,2.196966883883709,2.4487049258871387,-0.11458435894054864,0.07195599898270082,-0.03481909026186089,0.05224226395495407,0.7830838650616615,0.5628673900968924,0.6048360539150974,0.723537772993676,0.816621480469765,0.6618073087498294,0.18957886294012016,0.5894223205494298,-0.31111034827700473,0.5607558593610062,0.48342197466955183
6,rounds_1_150,83,4,10682805,292,287,2,0,0.06694791312208849,0.378143664325277,0.25110799822335444,0.6009285924956203,1.2287902035281189,1.0791025957963913,1.3308021948269684,1.6417289875034204,1.871184178764573,-0.13976435392670106,0.20490327308599762,-0.10265195675628062,0.16257536570044004,0.5799913158660643,1.15785503847637,1.011599629257359,1.1906743976621326,1.5350457273151858,1.826611253317115,-0.18993930982882246,0.11974773751115676,-0.044577937514530694,0.0954819627639942,0.6274569364769137,0.41079623624480255,0.3751769930310512,0.5939252543895823,0.5813864075324606,0.40453664791965804,0.30418626462801934,0.6963743200842311,-0.4202844069573651,0.6847429232580511,0.22690518072323657
7,rounds_1_150,59,75,10758880,272,599,3,0,0.8484521051506936,0.5229944169521332,0.5811319398072858,0.5225863013416528,1.3006275995461822,1.876644123072899,1.5263254209565,2.2123401612865763,2.593456347395684,-0.17226834859223072,0.11899332524384834,-0.004478452240431557,0.12605138418556355,0.7746742319879051,1.2253608648879832,1.7726995874551732,1.4712137383163175,2.1149972856041006,2.5135863862628343,-0.18845844548915625,0.08388806592565573,-0.0032793964802708994,0.08395550572511871,0.7686537379507757,0.43541216974851,0.6149017191098666,0.4054711031280372,0.6478192058339391,0.6369054307763747,0.016846945813400294,0.48080708995608124,-0.01736261135717256,0.4994551316248637,0.8319436132260951
7,rounds_1_150,15,76,10715012,464,421,1,2,0.323577045250022,0.5196843326836824,0.49763809761239425,0.6587819641083479,1.6791245984471932,1.7293003770078827,1.698776286466433,2.404073022090392,2.7416731251157818,-0.14042838962180904,0.15732127460903053,-0.042743056930975507,0.11649537942115172,0.6985099110627143,1.5982939128130955,1.6484770309143006,1.5819654921936495,2.286594536171993,2.67106671083673,-0.16814182338963568,0.09542126007249975,-0.02185665492326899,0.07282625928159038,0.7142205735512958,0.5138892386606174,0.5214989058350408,0.6182511769022326,0.7410959906756839,0.6161851968132075,0.16854873786132718,0.6524847867643755,-0.21271853612563005,0.543185871995595,0.5423649466131822
8,rounds_1_150,74,55,10873838,285,508,9,3,0.19226194190801357,0.2265489905917396,0.42474132200533693,0.3054757955018431,0.9890405482721887,1.8861773595210274,1.0891776735143734,2.113171916376053,2.2650304063112707,-0.07186281852337162,0.18428037297163072,-0.030279687759086727,0.10993695445343232,0.862226432210634,0.9128630232303443,1.804481312085088,1.0086081005888172,2.018371286024181,2.1975648018053526,-0.0887812450672294,0.10088810506083935,-0.020890572505572642,0.05385120519813338,0.8704848119294949,0.3802086039397174,0.5480401198483015,0.4105431258284085,0.6246338351752567,0.547206499030496,0.12395635936538174,0.6760981196267013,-0.10713853930226802,0.5389343821715049,0.777142729701036
8,rounds_1_150,59,25,10858883,272,675,3,7,0.07415150115879698,0.47294756062328813,0.353923926169851,0.9184886152545612,1.5058064524774388,2.0127565880016145,1.510931561041711,2.5244828974015068,2.746284484784626,-0.08786020598967936,0.11795580944329645,-0.09488398070368992,0.06675456428310876,0.779117319206653,1.449643171610265,1.9290651805336525,1.3354147390496773,2.4108910242720176,2.675033159144794,-0.10956203835573008,0.06449311552864731,-0.03692098489443271,0.03890998791304479,0.8154087049826604,0.40653797395566527,0.5731495559061706,0.7062631161792434,0.7473903428228311,0.6195685270806216,0.17102417360577227,0.49952615211386525,-0.4776302373518082,0.4113866518150195,0.35525562042575415
9,rounds_1_150,60,22,10959883,576,516,8,6,0.04910406766423622,0.34903577909183997,0.31263941743157125,0.5156468143220991,1.6180580101073798,1.8544886258494278,1.5422136038029297,2.449855483181344,2.6929057909967233,-0.09921005932144111,0.16114411061654915,-0.056684605620151624,0.11334362829357972,0.7539391627702833,1.5244595554124307,1.7916995183533555,1.3646333246534754,2.341603814113566,2.625283392415701,-0.12114755561650137,0.07386238282039786,-0.029836986065345794,0.05295637046079626,0.7888825367443141,0.5415229907022758,0.4771791628250752,0.7178140988699193,0.7188097395606402,0.5977241450867065,0.16845291293346298,0.6386072989720775,-0.26012725188318697,0.6152131367567925,0.38650045595840515
9,rounds_1_150,68,66,10967859,611,490,4,9,0.19388889453236216,0.5400688085418481,0.39251677457243206,0.6462518036365509,2.486446697674986,1.5705959050212768,2.3794399035421745,2.940307291022944,3.519935672076334,-0.19713190618649068,0.1382036704823332,-0.03771219247865364,0.11766729334133247,0.5286556565804813,2.3898113106135295,1.5028250620632344,2.249433295439315,2.8157446521480103,3.457580431718447,-0.22794530714310612,0.0846906094999716,-0.01818655308233006,0.07423808088124485,0.5449951126379288,0.6848581990470481,0.4555203137280408,0.7744395361786574,0.8450405389902134,0.6566066051046939,0.22298804044441434,0.6823343390960638,-0.22524852981497526,0.6222153169705684,0.3490836665511029
10,rounds_1_150,12,16,11012030,528,561,3,8,0.4609810513657026,0.5202148657292127,0.2956126172794029,0.6179539466446097,1.9319633631638378,1.6756468439540138,1.7655531458680762,2.5511658956672836,2.91549507749253,-0.1428088947269157,0.11687996266451049,-0.05546200576404631,0.09070872599825977,0.6669009086627682,1.8653238037865438,1.6038812879925708,1.6682920903195793,2.457271780349996,2.8551160506862896,-0.16190487088881444,0.07862841598723802,-0.0336966518036437,0.05927348059695752,0.6803134258520304,0.501837388092175,0.4842118756424943,0.576920100517849,0.6842902740824989,0.58806201622459,0.14062490949024875,0.5312105729001828,-0.26432784768805395,0.500863547593949,0.5120820818922248
10,rounds_1_150,50,64,11049916,359,267,5,5,0.8239736520174968,0.6643590502440929,0.32760781270141404,0.7217773847281933,2.2285727876723214,1.449374423645178,1.9019884191644094,2.6277082716542206,3.0245288530754437,-0.1510139408174913,0.14020994639849796,-0.03373872142256519,0.12886834317244558,0.588929744265148,2.144928587303907,1.3956045116154623,1.8038729500804158,2.5448404811437113,2.9725679440079196,-0.16807633564205848,0.09638110013156,-0.02942989471001452,0.08482829043074144,0.5972057473938694,0.6035828734091557,0.3902028901363216,0.602032464175144,0.6530510014739296,0.5557859827710722,0.14893939138494738,0.6086223915067785,-0.0802471970446911,0.6385915273790844,0.4950278029368767
11,rounds_1_150,33,46,11132970,964,538,5,0,0.11752603066753732,0.27528527858667073,0.14505935796769337,0.39466377809643743,2.4950908452831424,1.1840012303723855,2.329701342258843,2.7663664643704564,3.298455384502306,-0.19234216687662808,0.13309994768310626,-0.11838746619836019,0.12271970123152545,0.36543987586577137,2.4278021744235403,1.0656943221133932,2.186593311557145,2.6594180719720795,3.2335741598203493,-0.2158953847457714,0.10551324862196176,-0.059529124959892536,0.09346059457996676,0.3939473383885829,0.5735125099257051,0.5154343140824909,0.8026101750608653,0.7598809293838832,0.6483555488615501,0.14676691598611202,0.4628475178274543,-0.45339597064966763,0.5284880895803438,0.20722693720434263
11,rounds_1_150,41,75,11140946,485,599,1,0,0.5312022988001043,0.31518261168152095,0.3763708422426134,0.40555071763694284,1.5436579024245414,1.833157976793235,1.5819780629712157,2.3708120306777234,2.693802934699284,-0.13623640332600728,0.15129259356821875,-0.02205281703735478,0.11652256377105488,0.7508967734701455,1.4905852351237063,1.7678355437757773,1.5155895877587526,2.2928559108698257,2.6391083614908073,-0.15101361100777866,0.11280849952167611,-0.014856835901236314,0.08701458392028688,0.7550864836262272,0.4003050875043532,0.4839408011642899,0.45253915530671307,0.6016056608193323,0.5379386553796294,0.10582846802504198,0.6321430615727665,-0.11030237978663865,0.522653502648359,0.6943928159629188
12,rounds_1_150,54,40,11253910,435,541,5,0,0.07374091880142915,0.32087535831249425,0.19780086012218487,0.5611085801902744,1.4874445275907875,1.4631901595687251,1.4523265977938329,2.105867088942124,2.3014645707176022,-0.09288215899405894,0.17398616003416434,-0.11658201164599936,0.11630752754753564,0.6677360886686037,1.4338191236527793,1.4028253060722093,1.2846185090901978,2.0122020506082636,2.241833922977604,-0.11411968907393044,0.12211536118763092,-0.06201983574711434,0.08037307437550488,0.7181478370317335,0.3948300097841891,0.41502993998025345,0.6769266078033176,0.6198682390476067,0.5188236393637857,0.1630098032431383,0.5642158206272041,-0.48353146851505696,0.519031777669357,0.14643771507855516
12,rounds_1_150,28,12,11227988,556,528,1,3,0.00024219639933509073,0.08778637281866394,0.46591162243011325,0.19336371353432089,1.1319791664601022,1.9975401870097504,1.3960869918906929,2.323510285378315,2.499751508644194,-0.07585127742922104,0.25263607476613087,-0.053877172639478756,0.12487844926579379,0.8095353656236198,1.0231598747657198,1.9362540976812903,1.1824160363134808,2.1985130097359695,2.438393008597729,-0.10911011115215907,0.08215337020429431,-0.019006305465316415,0.0350314097202993,0.8507659160596207,0.4837904087662027,0.48971570614817894,0.7417180876923745,0.7505542282092571,0.5487096865556302,0.2689273260577141,0.8348932910150815,-0.2934982870078158,0.6936688855919787,0.35818770965628377
13,rounds_1_150,72,36,11371859,399,884,7,9,0.21909443931222755,0.3393573593115434,0.2911585823736257,0.5258756076451391,1.390648235289769,1.8733407024565498,1.5683884886290673,2.3016069891056414,2.5889310263110317,-0.12483627246762863,0.15645541261644907,-0.06333813124814985,0.12589563490414596,0.7498496905600194,1.3116649724647023,1.789506547411621,1.4591674938862444,2.2047410635418556,2.5309523520749164,-0.1479590025002806,0.09840047973906203,-0.03976503647281694,0.07385822306630331,0.7649280269927679,0.46129746977160613,0.553087823584352,0.5742413027933725,0.6593586038994456,0.5429025903020386,0.17662014707730567,0.5765053672847639,-0.2587099819931819,0.6147495470751948,0.5892325173891
13,rounds_1_150,70,5,11369865,605,407,7,9,0.08364008260508159,0.418853952191197,0.39431843171930975,0.5662653203193958,2.306952730615452,1.8282828500544142,2.3823908912088383,2.9170072436275127,3.519387009165975,-0.20650609176731383,0.13049490533479127,-0.0418092976457978,0.11715260370454196,0.5876254849016395,2.221179437796802,1.7308248367444157,2.2616144461635552,2.7970730728595514,3.4376257472440384,-0.22900820168048952,0.09356391524430431,-0.023147431645934004,0.0836016627354691,0.5960649172202911,0.6216986751633788,0.5880431518667412,0.7474872501891927,0.8262410278021363,0.751480053992766,0.0904832503999955,0.531082551897261,-0.2082658164794137,0.5143668968651856,0.5090395122690387
14,rounds_1_150,30,41,11429988,516,485,1,1,0.8027992926760781,0.1171431829740124,0.2510613662749529,0.11352242400488731,1.1484005033286804,1.5346484711281112,1.1308937153015288,1.8750388903121378,2.052283498321319,-0.09452849694209564,0.20356996012697512,-0.015575570906723483,0.15807596092368256,0.8017771333132144,1.0637767090155452,1.489519724751174,1.077846850942017,1.814045842529995,2.0156513051921356,-0.11113581472724388,0.14257039791762935,-0.01953530273951093,0.09972712773657838,0.8062039267237413,0.43206261534325074,0.3683530586659269,0.3416269419683508,0.47306286925846014,0.38416432616481805,0.18792120217127406,0.6828371925662315,0.03442524652475982,0.6798266346112811,0.7439534441205133
14,rounds_1_150,9,22,11409051,387,516,4,6,0.6660157506651035,0.3670680490322411,0.2530611619480293,0.5127216369379312,1.6299635688598004,1.6013763566751338,1.5474066477383512,2.2634523773838535,2.5610119583521676,-0.13146270888731482,0.1340806348313556,-0.05701033307182522,0.10984148104652472,0.6997318406123948,1.5849743033418622,1.541929654340609,1.477308421350024,2.200724430289241,2.516167877530431,-0.1433361864391769,0.11298177808118794,-0.03631288759045626,0.0866179101253821,0.7099513252842785,0.3791946552207382,0.4312653007451226,0.4595886770631038,0.5276225527250852,0.4749572674901839,0.09981621324352719,0.42185834097852726,-0.2951126185642122,0.49426685549384985,0.5584719501171207
15,rounds_1_150,66,81,11565883,490,689,9,6,0.2356350376719987,0.3501448526978493,0.23239417017237948,0.5635923847556115,1.590952702746737,1.5523458691485823,1.622107585523525,2.2178261221002935,2.5032828324519576,-0.12871013985593027,0.1788336978595798,-0.07158846295806381,0.13730457000312296,0.663859599016157,1.5293162387468715,1.497995455220997,1.5141844635274757,2.1336501407766724,2.451815976505937,-0.14911809094130524,0.13184392893814648,-0.04920170401321473,0.10089718591784554,0.6853918185041026,0.4375480534029347,0.4061868241609675,0.5810272163316141,0.6039074645103204,0.5029549405032789,0.1671655509158163,0.6137853086163665,-0.2907795032413585,0.5743935753958717,0.3924989018750209
15,rounds_1_150,82,66,11581835,609,490,5,9,0.1983804910055782,0.2819487409952741,0.3501448526978493,0.4574414224292223,2.043957797922506,1.590952702746737,2.2959273420363333,2.5902573834382427,3.1943685110248845,-0.23322436274064762,0.1491770424535121,-0.05155290707884756,0.12563807401521382,0.5403940974044157,1.9865146043856035,1.5293162387468715,2.184523598506509,2.498345186135862,3.13931846440552,-0.2565591343528626,0.11483840440922338,-0.024222872089111197,0.09930168337595897,0.5600669037721699,0.47963159101606917,0.4375480534029347,0.7051271009105315,0.6822783279543243,0.5876420440108869,0.1387062728889329,0.595340229897945,-0.3479358041932861,0.5431259251999493,0.27919284582022336
16,rounds_1_150,26,13,11626006,500,282,6,3,0.13057851129025996,0.23791492599993944,0.37132255813727777,0.3211730894446373,1.328725803205145,1.4080232450305838,1.381666047363961,1.9184939991257555,2.136245547118272,-0.11350129220719207,0.20834648116082607,-0.06710312904619078,0.1643964186355943,0.6903161080509085,1.27191339804699,1.3544988516723468,1.2898942954655228,1.8483549455252075,2.0943279253102176,-0.13307670173442654,0.16397357295341083,-0.04464176856791822,0.12343289279701597,0.7093750681000485,0.3836580037374256,0.38364597633555203,0.49443119033239397,0.512840020606751,0.4193683737504228,0.1822627780603786,0.5975178625990906,-0.2765298029772793,0.6280684730567532,0.4611211796209379
16,rounds_1_150,60,12,11659904,576,528,8,3,0.41730125907743376,0.2507324134387697,0.3739062282764776,0.2897325955098495,1.4425496598376744,1.8702508657224446,1.5188461301987095,2.336770849227464,2.6112839700878654,-0.1174754131117115,0.16315635581087623,-0.04112352154013441,0.12236050918957826,0.765909889325082,1.365179646466126,1.814804503540566,1.4422591505227365,2.2594630324841494,2.5619718736998034,-0.13388528020441348,0.11309657734653086,-0.03366358601758919,0.07991152109150211,0.7747465827030228,0.4652927721050421,0.4507444943665939,0.47533694472850796,0.5945321505274725,0.5030476190349417,0.15387650846361334,0.6085287009070943,-0.13343686716548792,0.5909389532861558,0.6350853586487365
17,rounds_1_150,75,38,11774862,599,121,0,7,0.36578354829969745,0.2609663653963556,0.3155835742130876,0.3034668407170102,1.8068055138489683,0.9124343077824154,1.5757599130876314,2.016335024433761,2.247175824300129,-0.11448533952396822,0.21010651512664053,-0.10517692703710305,0.19574916366225925,0.4301687077729392,1.7619143459381608,0.8478175736254498,1.5059773717079012,1.9540538674060068,2.2117337532122607,-0.1318693870749439,0.19071512568496482,-0.07144454346067161,0.17232522004796832,0.44202721491375957,0.3989481041357255,0.3368266513978117,0.46283699005434104,0.495899907350267,0.39564880357939125,0.20215995664638386,0.4977680966122383,-0.38414469475221324,0.5786555864707771,0.34878318517361806
17,rounds_1_150,16,71,11716039,561,547,8,6,0.060294384220504316,0.22609712812118232,0.18455885804935612,0.3343556639815991,2.0650125523914244,1.3445732284830794,1.556873037603287,2.4754904717597723,2.685656242499482,-0.08489863852730051,0.14009203556576966,-0.10470782793344324,0.10503444016126941,0.6066563358775382,2.020815710834693,1.2800971833061576,1.4289336022260808,2.3955954506777144,2.63387372037035,-0.09946515369497244,0.11105131797386444,-0.055241306130975394,0.08289024531845614,0.6440372145418268,0.4233051417949715,0.41066015282374796,0.6173658879344028,0.6222919930253582,0.5228295109236645,0.15983249538234157,0.4954437432920985,-0.46559930951737305,0.4629811384979539,0.21999249597850518
18,rounds_1_150,64,47,11863898,267,572,5,3,0.1051509565651658,0.21016490493590634,0.3048633586304883,0.49567639337231717,1.2161755032345751,1.832311830977009,1.4340893521189946,2.208437551993307,2.430390355433404,-0.10050218682423928,0.16818618678760452,-0.08378868999621689,0.1006391656135639,0.7677240681923241,1.1685744562519318,1.7753477693783577,1.290424378015904,2.1249587623396535,2.3779244299016686,-0.11904497726981345,0.10750356317557493,-0.044064372650782155,0.06496827462979564,0.7999315214850735,0.33616540718891397,0.4520432597129264,0.6249804012126486,0.6000435631589942,0.5002552659902985,0.16630175423155857,0.6239221439331387,-0.4216177692644733,0.5465428157837907,0.31567794336901683
18,rounds_1_150,57,97,11856919,783,481,4,8,0.4076366265923517,0.17754066143097588,0.3202892787475139,0.1977007722511189,1.4291002018612387,1.625861687909887,1.3088518212326627,2.1443252406164652,2.332525036696216,-0.08776644163627223,0.20260980868224526,-0.02645554316725869,0.14360756677425973,0.7724148448792503,1.3339375372390243,1.5785037205616468,1.2016594117066817,2.0562458921857654,2.2841002390489815,-0.1108108459835071,0.11722104924300691,-0.020882888231086555,0.07992033249723005,0.7910298345305947,0.5120736929291924,0.3883490693747003,0.5180907602284482,0.606897270561619,0.470934542386857,0.2240292299369594,0.7193043499520337,-0.08275138516476746,0.6701496549437822,0.5561114869087348
19,rounds_1_150,81,87,11980850,689,421,6,2,0.27797450907752985,0.21476890841565494,0.3274712197896507,0.28232157588271156,1.552842172107571,1.640628846980788,1.430034022251552,2.2229450881809707,2.4221714444452243,-0.08962270697711205,0.19571175654365078,-0.05335663982652596,0.15668612448958086,0.7385563999270413,1.481494624058642,1.5832347098383113,1.3431855795617609,2.149570535536472,2.3777145676433147,-0.10613470380952372,0.14753919818160507,-0.043283473298373405,0.11097822551372218,0.7507522227006233,0.46434888794901025,0.42908158009731506,0.4899871135997636,0.5648867167405759,0.4598953902561096,0.1858626223152695,0.6187023116755506,-0.15729346035748532,0.6517281022438512,0.5882716828594005
19,rounds_1_150,87,81,11986832,421,689,2,6,0.27797450907752985,0.3274712197896507,0.21476890841565494,0.42902332873394095,1.640628846980788,1.552842172107571,1.5536674710362706,2.2229450881809707,2.4560206538434066,-0.10484989795819066,0.1882952889501833,-0.07531371160143509,0.16179841573183257,0.6797480962248607,1.5832347098383113,1.481494624058642,1.458832470471441,2.149570535536472,2.4103771094485458,-0.12132961891710337,0.16045961786169982,-0.04573944459068615,0.12781471489401622,0.6965576922370875,0.42908158009731506,0.46434888794901025,0.5336010998076183,0.5648867167405759,0.4691462824849624,0.16948607821412498,0.47665853633698707,-0.3338867125551009,0.6018799076974284,0.4945354896119802
