round,algorithm,seed,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,total_reset_slots,targeted_reset_slots,replaced_reset_slots,targeted_clients,fallback_clients,fallback_client_layers,history_memory_bytes,source_support_sha256,rng_unchanged,failed_client_updates
192,HistoryIdentitySame,1,70.76000213623047,12.031877400004305,"[36, 59, 66, 20, 0, 16, 86, 71, 90, 56]","[19300574, 19301571, 19302568, 19303565, 19304562, 19305559, 19306556, 19307553, 19308550, 19309547]",9d7457612dc0c2303d1ed1ae38a0d71591ba4ef5facdff51248c725d6edb14fc,640,56,54,8,2,0,2112000,0cb816a925767907909e97a6e9f9d5465496aa9ba777f7fa21d52b56997c4af3,True,0
193,HistoryIdentitySame,1,75.25,9.834496099996613,"[19, 22, 51, 45, 91, 26, 14, 83, 15, 67]","[19400577, 19401574, 19402571, 19403568, 19404565, 19405562, 19406559, 19407556, 19408553, 19409550]",b75db5fd8469c95ff35d33a9b9823e0700d75de6202c711e68af0f5d98289cf6,640,49,49,7,3,0,2112000,a8eeecbcc9abd526a9ef243578ac834777197709781dc452de48711b2af0dcdc,True,0
194,HistoryIdentitySame,1,73.20999908447266,12.168571299989708,"[62, 14, 3, 92, 78, 33, 89, 48, 70, 31]","[19500580, 19501577, 19502574, 19503571, 19504568, 19505565, 19506562, 19507559, 19508556, 19509553]",64f26f9257015984f620e96d10bcd06a42e2bd4d5f681f0a892a6989e8ba3173,640,28,28,4,6,0,2112000,07502eee1b93cf2477dd5855cb4d3d71845c0b70f5e9bd76060d53735da88389,True,0
195,HistoryIdentitySame,1,73.2300033569336,10.71267780000926,"[37, 10, 88, 63, 53, 68, 2, 52, 26, 59]","[19600583, 19601580, 19602577, 19603574, 19604571, 19605568, 19606565, 19607562, 19608559, 19609556]",8c253c4671256adfedab81248d988ca8911fe9c95ddd693c7527145c2612a761,640,42,42,6,4,0,2112000,6a142568e7e9830c6595d1498eb0edd068508e60dd011a7829eccec1ce60ab2c,True,0
196,HistoryIdentitySame,1,77.02999877929688,12.577734899998177,"[59, 71, 85, 49, 20, 10, 3, 86, 88, 33]","[19700586, 19701583, 19702580, 19703577, 19704574, 19705571, 19706568, 19707565, 19708562, 19709559]",4012e7d2668e3b234c51889b3ce33f8f4c8ed12eed37ccf110fec668384aa750,640,70,70,10,0,0,2112000,e27509dbc4b80505d75b4fee06d5ef9daf119f3a3019c4577026a862c76d6757,True,0
197,HistoryIdentitySame,1,57.2400016784668,9.322941100021126,"[9, 0, 18, 66, 44, 17, 92, 95, 64, 96]","[19800589, 19801586, 19802583, 19803580, 19804577, 19805574, 19806571, 19807568, 19808565, 19809562]",8114d987dfa00f7e1466cdac4e8da98935739db52682a9b41f36c6c3f8d8f7d3,640,35,35,5,5,0,2112000,6faa670282e0f664d0b8af396a6f1a82df0c3c2e0da526c7f1f2e548d1abd536,True,0
198,HistoryIdentitySame,1,70.80999755859375,11.100466100004269,"[70, 58, 24, 57, 32, 19, 43, 65, 5, 88]","[19900592, 19901589, 19902586, 19903583, 19904580, 19905577, 19906574, 19907571, 19908568, 19909565]",ca464bce84e1cc4470979b9cfb9a53bd98d2fb2bad6471cf56bb532528029e57,640,42,42,6,4,0,2112000,b2531755c47f755e3875d6b992f1d4e756c9a117b890fb887477e597cb541733,True,0
199,HistoryIdentitySame,1,59.939998626708984,9.934073599986732,"[61, 75, 68, 2, 6, 26, 1, 56, 78, 74]","[20000595, 20001592, 20002589, 20003586, 20004583, 20005580, 20006577, 20007574, 20008571, 20009568]",af7760bc2f58316b76ac6fa21fb64b7ef2fc685bd1a386ca15af9cc20d37a0f1,640,42,42,6,4,0,2112000,a0c0101f555726ec54be56b809b34e28d2e59d874c00b64f75b1cf57ae76dfa1,True,0
200,HistoryIdentitySame,1,58.79999923706055,8.515044300002046,"[8, 57, 22, 90, 46, 9, 56, 99, 89, 4]","[20100598, 20101595, 20102592, 20103589, 20104586, 20105583, 20106580, 20107577, 20108574, 20109571]",308d2f040674e0dc6cdb8efcba62c7176d4ed7482cb84c4dc404f8bc36f63a39,640,42,41,6,4,0,2112000,b339ebb333a031b0e6c40dd8a55b146276debece3172dc2cff6b532c3d6ee3eb,True,0
201,HistoryIdentitySame,1,68.95999908447266,9.268833799986169,"[83, 41, 69, 7, 63, 51, 78, 89, 43, 81]","[20200601, 20201598, 20202595, 20203592, 20204589, 20205586, 20206583, 20207580, 20208577, 20209574]",9d479617f2aa60f6395578b0c1124935a349ec79e738a0036469b712aa0a9710,640,42,42,6,4,0,2112000,f2ca2b7f1c177a0c422d7be8d7ee4e77276d0f4166f4c62353e8aed3854e07da,True,0
202,HistoryIdentitySame,1,72.5199966430664,9.275679299986223,"[74, 76, 14, 98, 73, 37, 94, 68, 39, 11]","[20300604, 20301601, 20302598, 20303595, 20304592, 20305589, 20306586, 20307583, 20308580, 20309577]",0390f49b3a65147b5fa48ab0c3ea49d602b6d2065115bfbdafbd2d72eeae5f8c,640,28,28,4,6,0,2112000,d56f544c24a3ac6eb6b1cbb37a0c613873fba4e63ee7556d7fbee76a17b5e4d0,True,0
203,HistoryIdentitySame,1,63.38999938964844,7.967005800019251,"[38, 78, 17, 56, 90, 34, 42, 0, 1, 12]","[20400607, 20401604, 20402601, 20403598, 20404595, 20405592, 20406589, 20407586, 20408583, 20409580]",5c64c4fde9f0d09630a97fcb22f20329d28c227078783e39df9881f53bcc8ebd,640,42,41,6,4,0,2112000,8e2d1c8727d610e2ff5dd13c644868f638b07ba13c32fcc7225ece0cabb46d0c,True,0
204,HistoryIdentitySame,1,73.38999938964844,10.35153210000135,"[45, 36, 95, 8, 99, 75, 93, 4, 24, 58]","[20500610, 20501607, 20502604, 20503601, 20504598, 20505595, 20506592, 20507589, 20508586, 20509583]",cfa7b204045307240e1cb60769095c37a6888ee37523120d2d18f00a342de5b8,640,49,48,7,3,0,2112000,4ec7a0d813563071ec23ffa7a8565cfb8d41b85a2edc0e74783077e2c53e6cd1,True,0
205,HistoryIdentitySame,1,72.97000122070312,10.677482500002952,"[66, 46, 89, 23, 4, 97, 78, 26, 79, 52]","[20600613, 20601610, 20602607, 20603604, 20604601, 20605598, 20606595, 20607592, 20608589, 20609586]",0975a18a022de351ff1fbd624471b09b70330159f68606ef24496fd5b68ca2bb,640,49,49,7,3,0,2112000,c6fee99313debd63af8bb540b9c1b0b7e8172ecf3413a7f281702d7def1a3233,True,0
206,HistoryIdentitySame,1,72.05999755859375,11.946713900018949,"[71, 79, 23, 7, 97, 86, 72, 57, 70, 64]","[20700616, 20701613, 20702610, 20703607, 20704604, 20705601, 20706598, 20707595, 20708592, 20709589]",86a520ddf77515540a145ef17fadef5afec13213acfc13e67b4bcb9cfd4afe11,640,63,61,9,1,0,2112000,f2c1c0621849e4c2fd22af785121389cc776e26249efaa7bdfbddd9e60f28275,True,0
207,HistoryIdentitySame,1,75.26000213623047,8.97633340000175,"[55, 14, 21, 43, 5, 30, 35, 15, 28, 34]","[20800619, 20801616, 20802613, 20803610, 20804607, 20805604, 20806601, 20807598, 20808595, 20809592]",0e8aca5659650aaebde9d71c01a78f3f204471ef03728e2adc2ae9bff215251c,640,28,28,4,6,0,2112000,8fa2bd5aacb87476544f1f9dec70d8336a95d757a279f000638be70164d766aa,True,0
208,HistoryIdentitySame,1,74.0999984741211,9.087611800001469,"[54, 51, 22, 85, 73, 90, 4, 69, 75, 6]","[20900622, 20901619, 20902616, 20903613, 20904610, 20905607, 20906604, 20907601, 20908598, 20909595]",8e90907c9c2c0cb131aeeef6ed04179728b8849e6a292b23f7d9f39e6d5d0c26,640,56,56,8,2,0,2112000,9192a65eca654213a451fe69d259c42ca5f20008dc1be01e2fa017e6601c6576,True,0
209,HistoryIdentitySame,1,71.62000274658203,9.875756599998567,"[78, 98, 48, 28, 76, 96, 97, 69, 66, 65]","[21000625, 21001622, 21002619, 21003616, 21004613, 21005610, 21006607, 21007604, 21008601, 21009598]",cc2c2ceba29a1c5159f6643c2271b05f9d68d9a6c4b864a64b86b7669e95ed78,640,49,49,7,3,0,2112000,e227a75d45336acd2347344c7ffbd0b66c2937871f680588ddf626a47432356d,True,0
210,HistoryIdentitySame,1,75.5999984741211,8.782964800018817,"[52, 54, 70, 39, 89, 14, 77, 74, 15, 88]","[21100628, 21101625, 21102622, 21103619, 21104616, 21105613, 21106610, 21107607, 21108604, 21109601]",72abade2b8f00163d650128b4a1ffe702c3a454640120df7a492acf046276a87,640,56,55,8,2,0,2112000,35884880ca75931739983005980c042377159803043a3aba9d030c787f97adb5,True,0
211,HistoryIdentitySame,1,54.43000030517578,12.239111800008686,"[58, 12, 87, 84, 91, 62, 82, 57, 6, 21]","[21200631, 21201628, 21202625, 21203622, 21204619, 21205616, 21206613, 21207610, 21208607, 21209604]",900b514bac28ad9ca979be9ab5ff5ea4f35615fdf04a1d3a66c182172be221da,640,35,35,5,5,0,2112000,9f5f8f518fc2cdfa92beb2895aab701d94627e3a1fdf239f2ff31e5140ddd4a8,True,0
212,HistoryIdentitySame,1,76.77999877929688,10.732620399998268,"[59, 99, 54, 55, 14, 63, 7, 88, 91, 52]","[21300634, 21301631, 21302628, 21303625, 21304622, 21305619, 21306616, 21307613, 21308610, 21309607]",f9f3e224dea21321f49541870fc1a7b3228b561d5a0d418ec96c12577e94840b,640,56,55,8,2,0,2112000,e5ef709953b407fac28540f6d55b152849266eb599d286dc4bf802350bb09106,True,0
213,HistoryIdentitySame,1,73.30000305175781,9.275784299999941,"[44, 73, 39, 28, 18, 92, 52, 79, 54, 77]","[21400637, 21401634, 21402631, 21403628, 21404625, 21405622, 21406619, 21407616, 21408613, 21409610]",83b2516f183abd520652ff7c433d3cd983bc6e5ef3efc77f94315c8917dd0da9,640,49,49,7,3,0,2112000,595d5f33196ecb3326da274bda9c09737df4f64b9c2f5495bb7b3a5bb0c8cdfa,True,0
214,HistoryIdentitySame,1,74.47000122070312,10.0915383999818,"[59, 70, 54, 27, 89, 21, 42, 25, 60, 49]","[21500640, 21501637, 21502634, 21503631, 21504628, 21505625, 21506622, 21507619, 21508616, 21509613]",61ae0d374ee77fef814413019f2bf6a8dcc91317499ef5b73379d8ca000556da,640,35,34,5,5,0,2112000,470820685e5415c1ef04fb93c6d6f7cee369bbb2612f6c902a9a2e21226a1c66,True,0
215,HistoryIdentitySame,1,75.69999694824219,10.264286899997387,"[2, 56, 59, 80, 62, 19, 42, 33, 72, 35]","[21600643, 21601640, 21602637, 21603634, 21604631, 21605628, 21606625, 21607622, 21608619, 21609616]",84241fa28bbdec2a03e691cac7f4451d125e676a808d99876d849498d7db69b3,640,35,33,5,5,0,2112000,404ed841ea25948896baa3e9e172a8810592d2b10a0a4160bf2b43bd6c54bb4a,True,0
216,HistoryIdentitySame,1,71.38999938964844,10.617272800009232,"[53, 17, 11, 78, 66, 39, 94, 4, 47, 90]","[21700646, 21701643, 21702640, 21703637, 21704634, 21705631, 21706628, 21707625, 21708622, 21709619]",13cad2d7a33a2bd500b5da8aad7b3a03f7edb87fbc5b3a3bf8b7502c030e733c,640,35,34,5,5,0,2112000,895bd7173237600b9f09e53e96bcbd22d0c6853e424b85a048d3f76e098c4530,True,0
217,HistoryIdentitySame,1,66.98999786376953,8.542299900000216,"[48, 51, 34, 78, 92, 54, 96, 84, 88, 74]","[21800649, 21801646, 21802643, 21803640, 21804637, 21805634, 21806631, 21807628, 21808625, 21809622]",c08532dd07063854ef46e6ab16fea50c1180783a3098f5a79b371be02b75e13a,640,70,69,10,0,0,2112000,2eb5c4c50066535d2473330f4f9b2e08d60261b9920c4c88d0134c76f1a9b02d,True,0
218,HistoryIdentitySame,1,78.55000305175781,11.044344399997499,"[15, 25, 50, 89, 72, 20, 85, 47, 1, 3]","[21900652, 21901649, 21902646, 21903643, 21904640, 21905637, 21906634, 21907631, 21908628, 21909625]",124f29ccf48af2d4ac3e4f419a1c134b0e549e3ea6d19947faf4cb3377210e14,640,35,34,5,5,4,2112000,b3ad11b7a4a6ba242bc906eb1837be30e650b61ab746fc448948371940e3ef29,True,0
219,HistoryIdentitySame,1,71.98999786376953,10.743641399982153,"[91, 39, 11, 12, 93, 64, 30, 79, 29, 49]","[22000655, 22001652, 22002649, 22003646, 22004643, 22005640, 22006637, 22007634, 22008631, 22009628]",c0819d02f43bd068bbb623abd51a77a4e93b8efa641d71fa0e24bfdcd964382a,640,42,42,6,4,0,2112000,100527bd95179c35f9975699bd2ea302ad521479c42def5f9d267d8ec24b873b,True,0
220,HistoryIdentitySame,1,73.20999908447266,11.82980109998607,"[21, 88, 95, 65, 60, 8, 46, 31, 63, 72]","[22100658, 22101655, 22102652, 22103649, 22104646, 22105643, 22106640, 22107637, 22108634, 22109631]",a1897cefc1a99dc3bab67674682249fc6a9b0c0b864c4dc2413936cd062dafda,640,35,35,5,5,0,2112000,c413cb609617f589b0ac7e3148350dd6c83b7e1d8474a4aaf82e5a30eaae97c5,True,0
221,HistoryIdentitySame,1,71.31999969482422,10.636516300000949,"[96, 63, 58, 77, 95, 23, 61, 29, 91, 59]","[22200661, 22201658, 22202655, 22203652, 22204649, 22205646, 22206643, 22207640, 22208637, 22209634]",98b035a3e12f862950eced8040858ced9d4bf9b9fe7f83e41bde82a6bdee4c82,640,56,56,8,2,0,2112000,e7d4759fd24f4a255ee0e00b71dbe56f546292a4a1fd7bb335452462648a9212,True,0
222,HistoryIdentitySame,1,67.19999694824219,10.365284900006372,"[8, 69, 44, 89, 49, 36, 77, 19, 92, 72]","[22300664, 22301661, 22302658, 22303655, 22304652, 22305649, 22306646, 22307643, 22308640, 22309637]",ba65282c2de36fac880102843e87b0069a23184913d0ffbc5a65e43e96cb444f,640,56,55,8,2,0,2112000,704c1448c57d3a70b64f094dab0dc27bdac6f64905b2268d7cb06ab9e47e1b73,True,0
223,HistoryIdentitySame,1,72.98999786376953,9.317534700006945,"[47, 49, 1, 80, 27, 9, 83, 72, 76, 92]","[22400667, 22401664, 22402661, 22403658, 22404655, 22405652, 22406649, 22407646, 22408643, 22409640]",f0c73ea68b0b5ba088917dca09ef27444e41a5a3f01b3f4ce347f65cdd05eca0,640,49,49,7,3,0,2112000,d51049d29344cec57e2758c194eaed4a7e62dde27fe0ee45284c9595635b3fcb,True,0
224,HistoryIdentitySame,1,75.81999969482422,11.844704999995884,"[10, 57, 54, 1, 80, 76, 56, 39, 14, 20]","[22500670, 22501667, 22502664, 22503661, 22504658, 22505655, 22506652, 22507649, 22508646, 22509643]",32337d0152fce633041296476391e539a3c50de36d619b25985a64b61fb9f181,640,49,46,7,3,0,2112000,7b66d2fc559326990d127bba4c372ba76e391012f538e6afc4a66f43554218de,True,0
225,HistoryIdentitySame,1,75.62999725341797,11.748264600028051,"[6, 62, 31, 90, 3, 51, 24, 91, 23, 55]","[22600673, 22601670, 22602667, 22603664, 22604661, 22605658, 22606655, 22607652, 22608649, 22609646]",24b305fc61f904866535a2cabe4434470837ab0ba90f2f28fe6337c226966164,640,49,48,7,3,0,2112000,9e38456ac51db1cb55abed630506eacc67488f9b02a2871a7413e192ae3156a8,True,0
226,HistoryIdentitySame,1,63.68000030517578,11.520703500020318,"[98, 18, 78, 89, 27, 80, 33, 86, 88, 15]","[22700676, 22701673, 22702670, 22703667, 22704664, 22705661, 22706658, 22707655, 22708652, 22709649]",ad2cb0c1976e35b79c99cf4cfa05600fe223d4d9c80a3ffd2928623f46361dff,640,42,41,6,4,0,2112000,96c2fb64c737371dab8cabfb62546da0ed01045735d74008a05f9a8f6af5980b,True,0
227,HistoryIdentitySame,1,73.62000274658203,12.319605800003046,"[85, 12, 59, 60, 73, 80, 0, 10, 23, 13]","[22800679, 22801676, 22802673, 22803670, 22804667, 22805664, 22806661, 22807658, 22808655, 22809652]",0f16a2161edea220c4b623ccbf9b0d89b18c553f2ff0b3c063e5686accdca67d,640,49,48,7,3,0,2112000,d4060792192d47c7c691be2f2e17f1227803f539371ea96920819352d5d98c51,True,0
228,HistoryIdentitySame,1,66.62999725341797,11.330741899990244,"[35, 46, 54, 87, 84, 51, 27, 95, 21, 61]","[22900682, 22901679, 22902676, 22903673, 22904670, 22905667, 22906664, 22907661, 22908658, 22909655]",d84d0ad3837046b722613d22fd47a0b6d91dd484d893e83ffb9c72db530cdc80,640,49,48,7,3,0,2112000,4a04a407b535cfce0a82544a5fdb97c44c34d278a53aec4cfbd2b495b6e3aa19,True,0
229,HistoryIdentitySame,1,67.68000030517578,8.840379900007974,"[64, 6, 96, 98, 27, 71, 18, 3, 1, 95]","[23000685, 23001682, 23002679, 23003676, 23004673, 23005670, 23006667, 23007664, 23008661, 23009658]",565b61de6e6c8e16e1180fafdb4e55ac971ef2bf2a1fcf9490a7eb43f3844577,640,63,63,9,1,0,2112000,c0dcf37f7f657ddf057526ee0c691fc5e78b2eef3e9e595d0a48afdcdffa8a41,True,0
230,HistoryIdentitySame,1,77.0999984741211,9.955079400009708,"[88, 90, 96, 35, 69, 11, 60, 48, 23, 42]","[23100688, 23101685, 23102682, 23103679, 23104676, 23105673, 23106670, 23107667, 23108664, 23109661]",4229551b52cedb5b94d71ecb3c6da6b7045dd88a90f734878295445aeb3fa5d9,640,49,46,7,3,0,2112000,9f93cd69384ee0fe80733a2895823278da5e222e5cb36a3ad3980c75bb9bcb14,True,0
231,HistoryIdentitySame,1,73.63999938964844,9.313576499989722,"[98, 88, 43, 57, 48, 99, 63, 53, 94, 55]","[23200691, 23201688, 23202685, 23203682, 23204679, 23205676, 23206673, 23207670, 23208667, 23209664]",8d66b2594e90d38ca95bdc210b0832bc7cb565e10dd07f70d75cf46ae96377da,640,42,41,6,4,0,2112000,1b3b140f4626114f4f39e847f444f01997e5c8908eebcab49c21f1f446095623,True,0
232,HistoryIdentitySame,1,76.95999908447266,9.850452200014843,"[96, 75, 74, 76, 39, 80, 34, 12, 60, 20]","[23300694, 23301691, 23302688, 23303685, 23304682, 23305679, 23306676, 23307673, 23308670, 23309667]",1f447b5087e4e3d471c0b203436cd46743c0514a9c6714a88f9dc54df0cc253c,620,49,49,7,3,0,2112000,d452c9860cdf1738a4be8fa473e82a8f8ac979a7ef0027291d99d5c5dca2dafe,True,0
233,HistoryIdentitySame,1,72.37000274658203,9.02966309999465,"[20, 47, 38, 59, 64, 82, 60, 45, 63, 85]","[23400697, 23401694, 23402691, 23403688, 23404685, 23405682, 23406679, 23407676, 23408673, 23409670]",5332a3bc81b1e292efef30ed5a3b31a82dbdbb65420f60635e9e43ccb645e35b,620,49,49,7,3,0,2112000,c43e218c6c73769281f815d164bcf575fbd4c95ddc654f219f551bf05a2eb1a6,True,0
234,HistoryIdentitySame,1,59.56999969482422,9.351665400026832,"[32, 6, 51, 4, 8, 22, 72, 86, 55, 12]","[23500700, 23501697, 23502694, 23503691, 23504688, 23505685, 23506682, 23507679, 23508676, 23509673]",9634416af26ab850df7129873443b6076f562cd3fff78b4e1e46af97a00b6f2a,620,35,34,5,5,0,2112000,fc764480e0de53e0adb4e5dbc6d921b58043a53cdc5eb663b055d625a3c620d3,True,0
235,HistoryIdentitySame,1,62.150001525878906,9.320738400012488,"[45, 71, 84, 65, 61, 83, 87, 53, 77, 51]","[23600703, 23601700, 23602697, 23603694, 23604691, 23605688, 23606685, 23607682, 23608679, 23609676]",86c7cb830c372abb466d5b5c2b2cd24c5dadf05787e08bef307ca503f8597527,620,49,48,7,3,0,2112000,9ee44e8fc39da0779c7eb550ab2296d3cc2dac89397e972518e8c5e60d2467d1,True,0
236,HistoryIdentitySame,1,77.0199966430664,9.359613599983277,"[13, 71, 56, 63, 49, 44, 85, 76, 50, 93]","[23700706, 23701703, 23702700, 23703697, 23704694, 23705691, 23706688, 23707685, 23708682, 23709679]",2cca7785995d377a41118fe7b3dc5b95b70f2e7b86a09be82683847d4cfa5eae,620,35,34,5,5,0,2112000,072ede292113cdd630bc93cdd299733145a72a5146884ac786d0c5b6b65eae14,True,0
237,HistoryIdentitySame,1,69.70999908447266,9.228513100009877,"[45, 52, 95, 68, 64, 15, 29, 54, 43, 93]","[23800709, 23801706, 23802703, 23803700, 23804697, 23805694, 23806691, 23807688, 23808685, 23809682]",107d12ec7bab2e6d7da9c6c8876615248bc39f21010fb579e02bee894d31ce1a,620,42,42,6,4,0,2112000,0db87173c6ea00b1903ce71d52221b3d34899fba32ddc48613e54b4315419fbc,True,0
238,HistoryIdentitySame,1,69.08999633789062,10.259189499978675,"[58, 70, 25, 56, 87, 27, 94, 1, 74, 44]","[23900712, 23901709, 23902706, 23903703, 23904700, 23905697, 23906694, 23907691, 23908688, 23909685]",544c52bc04a4054d51435e6fe29cdc3502fc782f314d6930540ac786233d64e7,620,49,48,7,3,0,2112000,09aa8887ba1a06c704690cd3160444d6ea9e3ba9d2962b6bbc747672128a3598,True,0
239,HistoryIdentitySame,1,75.75,13.025313000020105,"[2, 7, 31, 45, 81, 62, 23, 97, 18, 27]","[24000715, 24001712, 24002709, 24003706, 24004703, 24005700, 24006697, 24007694, 24008691, 24009688]",6b335d79a1bd0d72d4f51dcac4aec6d272a5fe5a8b04c668be7801efe7935e05,620,28,27,4,6,0,2112000,165f1e79e54c4e82e4dc3132339ba6ee512955c3673afee753dd73dca7b7a9ed,True,0
240,HistoryIdentitySame,1,65.54000091552734,10.808276100025978,"[25, 13, 40, 64, 52, 44, 22, 48, 3, 46]","[24100718, 24101715, 24102712, 24103709, 24104706, 24105703, 24106700, 24107697, 24108694, 24109691]",7a1caeb421646ddae59821838ad152b3f2c726f2a43ea8030b19761bb36fe7eb,620,49,49,7,3,0,2112000,97e6a980f66ce52219bd4a7eb99f7a3462ee31a723faad64adf5ed2b68d89a99,True,0
241,HistoryIdentitySame,1,74.43000030517578,8.31319019998773,"[84, 9, 72, 56, 13, 98, 21, 79, 71, 32]","[24200721, 24201718, 24202715, 24203712, 24204709, 24205706, 24206703, 24207700, 24208697, 24209694]",ea8d16d530390a07c78c62f672649f36858ddba4f48046e53b45645e88dfbd0e,620,49,48,7,3,0,2112000,6358542d20091787d7fc4d8e6420e9dee0d14aec5c14bede12c32123437eb07a,True,0
242,HistoryIdentitySame,1,74.0,11.849701900006039,"[32, 2, 36, 91, 58, 81, 87, 68, 25, 5]","[24300724, 24301721, 24302718, 24303715, 24304712, 24305709, 24306706, 24307703, 24308700, 24309697]",440b77e38625b7be93af6a1c23cdb0c7abb50910bacdc6365f79942dcf95ac3f,620,49,48,7,3,0,2112000,0eb54c1eee1b0c2b3f35490a148eb0a80a077c7834b8771fd63132fea655b200,True,0
243,HistoryIdentitySame,1,73.83000183105469,10.449721699988004,"[25, 41, 74, 21, 97, 69, 4, 17, 3, 88]","[24400727, 24401724, 24402721, 24403718, 24404715, 24405712, 24406709, 24407706, 24408703, 24409700]",345c1ca087a67bc82668f94f450e115e6bb6fd6425028958cc638eed21bc57fd,620,42,41,6,4,0,2112000,7e71b8b5c21bc49f985035d39b941cf4583cdbd486ee2006daf0d3077368f8a7,True,0
244,HistoryIdentitySame,1,72.80000305175781,10.955057800019858,"[80, 19, 97, 75, 60, 93, 78, 40, 32, 87]","[24500730, 24501727, 24502724, 24503721, 24504718, 24505715, 24506712, 24507709, 24508706, 24509703]",9cb2e253916ca0b81d975be1a35b24889231566a2a78326581803c148a28ad54,620,35,34,5,5,0,2112000,06ce30de0263df07eac3da3a0bd0eadc4cdc10f064377d531cb92987493f45a4,True,0
245,HistoryIdentitySame,1,75.72000122070312,9.157753099978436,"[70, 59, 68, 16, 36, 72, 71, 45, 91, 56]","[24600733, 24601730, 24602727, 24603724, 24604721, 24605718, 24606715, 24607712, 24608709, 24609706]",130fee0fa605d9071b8f0a32e36677fdee5b243d62dde9178da03e38f8687bbd,620,56,55,8,2,0,2112000,e8dddfbf236f40b75beb4208d692377a6c2011aa636a117d84717e0e2d79746a,True,0
246,HistoryIdentitySame,1,75.3499984741211,7.6733486999874,"[83, 81, 9, 39, 2, 67, 66, 98, 80, 51]","[24700736, 24701733, 24702730, 24703727, 24704724, 24705721, 24706718, 24707715, 24708712, 24709709]",117dc0d8269ad4f2aa71eaa49942d312215f2dde76eeba4872a88cf83ee8d317,620,35,35,5,5,0,2112000,6ebc2bf9f8488f07cbe29d05c5d54b5dffa088cdbcb71a1a79407c298afc818f,True,0
247,HistoryIdentitySame,1,55.189998626708984,7.416498000005959,"[43, 64, 42, 4, 78, 0, 39, 57, 37, 98]","[24800739, 24801736, 24802733, 24803730, 24804727, 24805724, 24806721, 24807718, 24808715, 24809712]",378a1ffd942f032d109287bbbda9a1edd9a059224b8669bb30414121da5912e9,620,42,42,6,4,0,2112000,41a7d7dd3254cded18539fffdacd4d6747c7b8b26d3a9dfe8f0b31b2625ae088,True,0
248,HistoryIdentitySame,1,73.58999633789062,13.441352499998175,"[11, 6, 16, 48, 14, 19, 68, 82, 94, 39]","[24900742, 24901739, 24902736, 24903733, 24904730, 24905727, 24906724, 24907721, 24908718, 24909715]",bfd9d4a490a369a8ea57a51d5e327635e312f4e1320337c560ac0021bdf4cc23,620,42,41,6,4,0,2112000,adb57b7d474d34f9b472e5e408a0ec81032ebf5b4d5e8372dda162a98dda084d,True,0
249,HistoryIdentitySame,1,69.08999633789062,10.340593699977035,"[0, 7, 93, 77, 78, 38, 46, 99, 42, 54]","[25000745, 25001742, 25002739, 25003736, 25004733, 25005730, 25006727, 25007724, 25008721, 25009718]",d74a07dd5c6a1baa989fda29d219f367a5e00fad4c7aff6fed9db65a15a43b2a,620,42,41,6,4,0,2112000,5a71c7bedb504ec8be688f7fbce7e014407cc6b865570d44eb5908a87e18eb1d,True,0
250,HistoryIdentitySame,1,73.36000061035156,12.32914400001755,"[36, 70, 71, 57, 63, 73, 69, 17, 48, 47]","[25100748, 25101745, 25102742, 25103739, 25104736, 25105733, 25106730, 25107727, 25108724, 25109721]",93733b4485688d86dda03472899b8f4dfc51a6491baba791c11254fa057eda51,620,49,47,7,3,0,2112000,9a884ca4027dfa60308a571ae12f0323dae72901e82525316999444afd6ae894,True,0
251,HistoryIdentitySame,1,77.33999633789062,7.713139699975727,"[10, 42, 60, 43, 85, 48, 1, 91, 22, 26]","[25200751, 25201748, 25202745, 25203742, 25204739, 25205736, 25206733, 25207730, 25208727, 25209724]",4e4d1d6a394297abdecd1e886f0c4f10fe44c216bf8f3d7bd78c34dcf635c435,620,35,34,5,5,0,2112000,ac321447e1fb22d3bf32ed03a0648ad78b10a71ac94145fce220eb2cfb5cd9b0,True,0
252,HistoryIdentitySame,1,73.02999877929688,11.102391600026749,"[46, 3, 23, 96, 47, 32, 52, 50, 82, 28]","[25300754, 25301751, 25302748, 25303745, 25304742, 25305739, 25306736, 25307733, 25308730, 25309727]",62133c99c2e5fc25c30e91331b3e50588798db4f9f7e6a52e57435b1ec28ac4f,620,35,34,5,5,0,2112000,2dcfb49a57771811a40b16883ad26227d792548525ec62d994212425af9289a3,True,0
253,HistoryIdentitySame,1,72.19999694824219,9.256417199998396,"[2, 55, 26, 94, 14, 72, 5, 50, 91, 42]","[25400757, 25401754, 25402751, 25403748, 25404745, 25405742, 25406739, 25407736, 25408733, 25409730]",da0fcef2b3505112010acfc24991e19ab6f54c1cb94a6cf2d818575d3a3f4c2e,620,56,56,8,2,0,2112000,ca5ab4b63b7e2a505e95aded2b633150f0fb8601ec53d1f4986d5bd0b793aab9,True,0
254,HistoryIdentitySame,1,69.41000366210938,9.437049600004684,"[75, 69, 0, 7, 53, 77, 67, 64, 62, 73]","[25500760, 25501757, 25502754, 25503751, 25504748, 25505745, 25506742, 25507739, 25508736, 25509733]",c9894be59965c265392be6474d9e64f6e98e7a40c7dccb1738a9163925f63806,620,56,54,8,2,0,2112000,59f926d6aca2b30474eed5b48b6ef4483c3f77869c2c3364b4d23ca13a6d552f,True,0
