round,algorithm,seed,tfp_target_ratio,tfp_max_history_gap,tfp_score_type,tfp_target_layers,tfp_start_round,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,clients_with_history,clients_history_eligible,clients_targeted,clients_dispatch_changed,clients_cold_start,clients_stale,clients_no_valid_history,clients_no_target_slots,clients_before_start_round,total_reset_slots,targeted_reset_slots,random_reset_slots,actual_target_fraction,baseline_random_overlap_slots,baseline_random_overlap_rate,replaced_reset_slots,mean_history_gap_for_targeted,history_memory_bytes,controller_rng_unchanged,failed_client_updates,residual_total_kernels,residual_valid_kernels,residual_valid_fraction,residual_own_reset_invalid,residual_no_clean_peer_invalid
13,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,33.060001373291016,12.729792199999793,"[70, 75, 5, 68, 36, 79, 72, 78, 57, 44]","[1400037, 1401034, 1402031, 1403028, 1404025, 1405022, 1406019, 1407016, 1408013, 1409010]",f9778149e15728131c1d6888251fa9d41ada6673d48a918ae2c7953ab07c1b42,7,6,6,6,3,1,0,0,0,660,42,618,0.06363636363636363,1,0.023809523809523808,41,4.333333333333333,1500088,True,0,0,0,,0,0
14,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,46.18000030517578,10.435184800007846,"[41, 9, 30, 89, 40, 49, 3, 22, 8, 16]","[1500040, 1501037, 1502034, 1503031, 1504028, 1505025, 1506022, 1507019, 1508016, 1509013]",6ed117449ff5948c9be687a1cad7a495c744956f8bfb69e3d69ef067a8b01ba4,8,8,8,8,2,0,0,0,0,660,56,604,0.08484848484848485,1,0.017857142857142856,55,5.125,1542344,True,0,0,0,,0,0
15,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,42.220001220703125,10.54131139999663,"[82, 28, 69, 81, 56, 71, 85, 27, 37, 66]","[1600043, 1601040, 1602037, 1603034, 1604031, 1605028, 1606025, 1607022, 1608019, 1609016]",17ab819e05b9cf277cac861c14b819f99c1d52fda8aad711a593a59c973e01c0,8,4,4,4,2,4,0,0,0,660,28,632,0.04242424242424243,0,0.0,28,4.25,1584600,True,0,0,0,,0,0
16,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,45.7599983215332,9.209622399997897,"[60, 13, 26, 12, 1, 28, 88, 86, 11, 43]","[1700046, 1701043, 1702040, 1703037, 1704034, 1705031, 1706028, 1707025, 1708022, 1709019]",414906e097ba181dc34889982a7a77ea101c060686a77e18fee9daae4da869b8,9,7,7,7,1,2,0,0,0,660,49,611,0.07424242424242425,1,0.02040816326530612,48,5.571428571428571,1605728,True,0,0,0,,0,0
17,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,47.27000045776367,9.681988700001966,"[93, 16, 72, 75, 10, 4, 38, 71, 42, 62]","[1800049, 1801046, 1802043, 1803040, 1804037, 1805034, 1806031, 1807028, 1808025, 1809022]",3250fc690a750315bb1964e5b0d9efcedca9537af3b4aa25305ff73091adb33f,9,5,5,5,1,4,0,0,0,660,35,625,0.05303030303030303,2,0.05714285714285714,33,3.6,1626856,True,0,0,0,,0,0
18,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,31.149999618530273,10.255520299993805,"[36, 47, 1, 64, 57, 97, 29, 6, 67, 92]","[1900052, 1901049, 1902046, 1903043, 1904040, 1905037, 1906034, 1907031, 1908028, 1909025]",ce8c4ac0dc97e133de8de69e35fd48e518b639aabaa3db23cacf81bab9abaf7b,6,5,5,5,4,1,0,0,0,660,35,625,0.05303030303030303,1,0.02857142857142857,34,5.8,1711368,True,0,0,0,,0,0
19,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,38.45000076293945,11.246039299992844,"[48, 87, 17, 57, 22, 81, 4, 51, 94, 63]","[2000055, 2001052, 2002049, 2003046, 2004043, 2005040, 2006037, 2007034, 2008031, 2009028]",1fb3dbf3e985211fee3366b76cdba7d67c8138c081f9ccc537dbfcb32aaa06e1,7,4,4,4,3,3,0,0,0,660,28,632,0.04242424242424243,0,0.0,28,3.0,1774752,True,0,0,0,,0,0
20,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,40.79999923706055,11.708136600005673,"[9, 17, 59, 11, 2, 95, 68, 28, 60, 14]","[2100058, 2101055, 2102052, 2103049, 2104046, 2105043, 2106040, 2107037, 2108034, 2109031]",99ba2335f94416085be26fa41d914290c5499a27269c49909b774c6d03e45aec,8,6,6,6,2,2,0,0,0,660,42,618,0.06363636363636363,0,0.0,42,4.333333333333333,1817008,True,0,0,0,,0,0
21,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,50.15999984741211,10.460537399994791,"[26, 25, 15, 93, 45, 54, 68, 90, 76, 10]","[2200061, 2201058, 2202055, 2203052, 2204049, 2205046, 2206043, 2207040, 2208037, 2209034]",12120cbe5f450ac2663c8d5d53656284d8e89fc33e626eaba726a11e18fd04c1,9,7,7,7,1,2,0,0,0,660,49,611,0.07424242424242425,2,0.04081632653061224,47,5.857142857142857,1838136,True,0,0,0,,0,0
22,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,54.4900016784668,9.870065200011595,"[84, 74, 93, 1, 48, 44, 29, 26, 94, 75]","[2300064, 2301061, 2302058, 2303055, 2304052, 2305049, 2306046, 2307043, 2308040, 2309037]",f3abaf51886044f7ffd5cfc4b6e4f9172163a03db4c542f58ebfca714506284c,10,8,8,8,0,2,0,0,0,660,56,604,0.08484848484848485,1,0.017857142857142856,55,3.75,1838136,True,0,0,0,,0,0
23,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,47.029998779296875,9.726859200003673,"[71, 58, 50, 22, 59, 84, 10, 70, 43, 67]","[2400067, 2401064, 2402061, 2403058, 2404055, 2405052, 2406049, 2407046, 2408043, 2409040]",f5504c9241e05770c6871ae6d5866a93faedab5cd3d7ad099c988b1796b2a79f,9,8,8,8,1,1,0,0,0,660,56,604,0.08484848484848485,1,0.017857142857142856,55,4.75,1859264,True,0,0,0,,0,0
24,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,50.90999984741211,13.046429000009084,"[70, 54, 33, 75, 31, 58, 17, 6, 3, 51]","[2500070, 2501067, 2502064, 2503061, 2504058, 2505055, 2506052, 2507049, 2508046, 2509043]",2b18fcfce584163650645d94debfb3c5844075786cf013a423a3d894331be46f,9,8,8,8,1,1,0,0,0,660,56,604,0.08484848484848485,0,0.0,56,4.0,1880392,True,0,0,0,,0,0
25,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,52.16999816894531,10.782086299994262,"[42, 87, 33, 36, 30, 84, 78, 98, 71, 75]","[2600073, 2601070, 2602067, 2603064, 2604061, 2605058, 2606055, 2607052, 2608049, 2609046]",24324532c761353739bfa98498230066eb84eff43851036a5983098ba3b6c538,9,7,7,7,1,2,0,0,0,660,49,611,0.07424242424242425,0,0.0,49,3.857142857142857,1901520,True,0,0,0,,0,0
26,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,51.439998626708984,10.163169400009792,"[41, 47, 34, 10, 51, 11, 50, 16, 86, 64]","[2700076, 2701073, 2702070, 2703067, 2704064, 2705061, 2706058, 2707055, 2708052, 2709049]",1027d7c57e85b2b3f3ea5ecd2f0176628d8b09d7b712282b88f1c558647dcef2,9,8,8,8,1,1,0,0,0,660,56,604,0.08484848484848485,2,0.03571428571428571,54,6.125,1922648,True,0,0,0,,0,0
27,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,50.540000915527344,11.676031900002272,"[58, 82, 63, 50, 98, 84, 4, 46, 65, 88]","[2800079, 2801076, 2802073, 2803070, 2804067, 2805064, 2806061, 2807058, 2808055, 2809052]",df2b70dce5eb4da85c748e5b8220ecfa613c375aa7da4b419d4d2d0b663f926b,10,6,6,6,0,4,0,0,0,660,42,618,0.06363636363636363,1,0.023809523809523808,41,4.0,1922648,True,0,0,0,,0,0
28,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,51.31999969482422,8.757556299999123,"[99, 88, 69, 16, 46, 29, 90, 91, 4, 45]","[2900082, 2901079, 2902076, 2903073, 2904070, 2905067, 2906064, 2907061, 2908058, 2909055]",fff68f45f352aab765148a21c8fe1f4247f9b4b8be804aa92d830354061a3710,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,1,0.02040816326530612,48,3.5714285714285716,1922648,True,0,0,0,,0,0
29,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,44.59000015258789,12.485779199996614,"[80, 73, 28, 34, 1, 10, 13, 65, 5, 49]","[3000085, 3001082, 3002079, 3003076, 3004073, 3005070, 3006067, 3007064, 3008061, 3009058]",111e76a8601fb5749bbe247216eb5395f083b9d69d57a51efb3885f46fc62c20,9,5,5,5,1,4,0,0,0,660,35,625,0.05303030303030303,0,0.0,35,4.8,1943776,True,0,0,0,,0,0
30,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,56.209999084472656,10.103275900008157,"[62, 41, 74, 11, 99, 8, 75, 26, 81, 85]","[3100088, 3101085, 3102082, 3103079, 3104076, 3105073, 3106070, 3107067, 3108064, 3109061]",cc20ab41701d0233ffef16da12db9903bf7fb08fd4e9195c1b781f37bfbfb783,10,6,6,6,0,4,0,0,0,660,42,618,0.06363636363636363,0,0.0,42,5.166666666666667,1943776,True,0,0,0,,0,0
31,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,59.349998474121094,8.466101800004253,"[96, 81, 77, 83, 14, 50, 13, 67, 53, 91]","[3200091, 3201088, 3202085, 3203082, 3204079, 3205076, 3206073, 3207070, 3208067, 3209064]",37a1a718186f551e217979cda06e9f4fdba47cc68c57ceb45710a279a98372ed,8,5,5,5,2,3,0,0,0,660,35,625,0.05303030303030303,2,0.05714285714285714,33,3.6,1986032,True,0,0,0,,0,0
32,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,58.25,11.86781310000515,"[40, 73, 70, 3, 6, 94, 1, 25, 20, 10]","[3300094, 3301091, 3302088, 3303085, 3304082, 3305079, 3306076, 3307073, 3308070, 3309067]",4a359f2610ec3f9d930a21c508a04f11b19e0bcff26f964624042e74a70f1287,9,7,7,7,1,2,0,0,0,660,49,611,0.07424242424242425,1,0.02040816326530612,48,6.142857142857143,2007160,True,0,0,0,,0,0
33,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,57.439998626708984,11.355825699996785,"[45, 16, 51, 88, 17, 78, 36, 44, 21, 62]","[3400097, 3401094, 3402091, 3403088, 3404085, 3405082, 3406079, 3407076, 3408073, 3409070]",ecec84cf0ddca6b4992a575f057b8d549932fbcdceb5711315c135e16721174d,9,8,8,8,1,1,0,0,0,660,56,604,0.08484848484848485,1,0.017857142857142856,55,6.25,2028288,True,0,0,0,,0,0
34,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,64.55000305175781,8.394845799994073,"[92, 43, 97, 61, 58, 67, 1, 98, 30, 75]","[3500100, 3501097, 3502094, 3503091, 3504088, 3505085, 3506082, 3507079, 3508076, 3509073]",c868ccb6eb932c899ad854442def86cf16703472ff36779377085d4db2150d2f,10,6,6,6,0,4,0,0,0,660,42,618,0.06363636363636363,1,0.023809523809523808,41,5.333333333333333,2028288,True,0,0,0,,0,0
35,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,52.7400016784668,10.783132900003693,"[31, 89, 17, 66, 92, 23, 96, 9, 35, 20]","[3600103, 3601100, 3602097, 3603094, 3604091, 3605088, 3606085, 3607082, 3608079, 3609076]",5cf3dfada0904725b8d464bc145c19e5ebd80343f74cbb5bb215610b62d73f51,10,4,4,4,0,6,0,0,0,660,28,632,0.04242424242424243,0,0.0,28,2.5,2028288,True,0,0,0,,0,0
36,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,53.290000915527344,13.841395100011141,"[72, 68, 65, 28, 23, 85, 16, 60, 73, 78]","[3700106, 3701103, 3702100, 3703097, 3704094, 3705091, 3706088, 3707085, 3708082, 3709079]",564e79fb55417aae1bdd0b3f03085adda392a84657c441237a499d16ebe028ad,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,0,0.0,49,4.428571428571429,2028288,True,0,0,0,,0,0
37,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,60.15999984741211,10.864866500007338,"[66, 49, 62, 9, 84, 68, 74, 3, 44, 71]","[3800109, 3801106, 3802103, 3803100, 3804097, 3805094, 3806091, 3807088, 3808085, 3809082]",6ba87fbda14ce06bc480b51204f77d8e5404f045c086617841b29ac42a918408,10,9,9,9,0,1,0,0,0,660,63,597,0.09545454545454546,2,0.031746031746031744,61,4.777777777777778,2028288,True,0,0,0,,0,0
38,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,57.4900016784668,8.795297299991944,"[50, 73, 27, 38, 8, 53, 21, 14, 28, 64]","[3900112, 3901109, 3902106, 3903103, 3904100, 3905097, 3906094, 3907091, 3908088, 3909085]",c01430c46b1b7d76bb3a3e7d8ca88cacda843a89fe9125abc14cc5209faa6820,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,0,0.0,49,5.428571428571429,2028288,True,0,0,0,,0,0
39,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,58.400001525878906,10.535804400002235,"[48, 87, 40, 59, 3, 10, 75, 35, 49, 89]","[4000115, 4001112, 4002109, 4003106, 4004103, 4005100, 4006097, 4007094, 4008091, 4009088]",4a0af2c92f4fed467dd63fb0f2f91cfe5fbf07912d3c113a8dc96e6f19e48240,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,0,0.0,49,4.428571428571429,2028288,True,0,0,0,,0,0
40,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,65.41999816894531,9.917262600007234,"[83, 93, 34, 60, 90, 45, 42, 41, 91, 36]","[4100118, 4101115, 4102112, 4103109, 4104106, 4105103, 4106100, 4107097, 4108094, 4109091]",e696629f58ef3225ce75794e49b0b67b8abe197b36e1771e8f33078936734b79,10,6,6,6,0,4,0,0,0,660,42,618,0.06363636363636363,2,0.047619047619047616,40,7.666666666666667,2028288,True,0,0,0,,0,0
41,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,65.81999969482422,10.118979299993953,"[75, 52, 20, 80, 90, 93, 4, 51, 13, 98]","[4200121, 4201118, 4202115, 4203112, 4204109, 4205106, 4206103, 4207100, 4208097, 4209094]",c78e37a2f324f89bf96af4a1624773f8ff3986baaeeb6936e94df78f19075817,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,2,0.04081632653061224,47,5.0,2028288,True,0,0,0,,0,0
42,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,58.15999984741211,11.08581440000853,"[98, 79, 17, 10, 3, 12, 29, 26, 54, 58]","[4300124, 4301121, 4302118, 4303115, 4304112, 4305109, 4306106, 4307103, 4308100, 4309097]",af9c958d30939b7c14d84596280e4f57d017839e8ae4ee340f273b9bdb3e88f8,10,5,5,5,0,5,0,0,0,660,35,625,0.05303030303030303,0,0.0,35,4.4,2028288,True,0,0,0,,0,0
43,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,59.90999984741211,12.041265099993325,"[32, 15, 47, 9, 7, 16, 24, 57, 71, 28]","[4400127, 4401124, 4402121, 4403118, 4404115, 4405112, 4406109, 4407106, 4408103, 4409100]",793bbbf355494e10fcf72bbd32a3ab4d3280ef4de06c05661d51357c42ea249f,9,4,4,4,1,5,0,0,0,660,28,632,0.04242424242424243,0,0.0,28,6.0,2049416,True,0,0,0,,0,0
44,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,61.25,9.859146599992528,"[76, 67, 81, 35, 44, 49, 32, 99, 69, 51]","[4500130, 4501127, 4502124, 4503121, 4504118, 4505115, 4506112, 4507109, 4508106, 4509103]",6f262d09a519041375a1675d7f81bde5433ae387d7127f3e500e01f5757e9c80,10,6,6,6,0,4,0,0,0,660,42,618,0.06363636363636363,1,0.023809523809523808,41,5.166666666666667,2049416,True,0,0,0,,0,0
45,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,50.77000045776367,9.594161799992435,"[42, 4, 95, 71, 84, 22, 61, 5, 10, 28]","[4600133, 4601130, 4602127, 4603124, 4604121, 4605118, 4606115, 4607112, 4608109, 4609106]",dc2f8fa7be1d74cc755bbed970b856bbe5896fcf89cace7c1b5c36cc46bcb928,10,6,6,6,0,4,0,0,0,660,42,618,0.06363636363636363,0,0.0,42,4.0,2049416,True,0,0,0,,0,0
46,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,65.45999908447266,11.228404599998612,"[61, 52, 80, 26, 37, 44, 85, 1, 99, 55]","[4700136, 4701133, 4702130, 4703127, 4704124, 4705121, 4706118, 4707115, 4708112, 4709109]",c8e687a07f1a87b1e6e43b49b0ba183e7b7b4ba7a36bc54cdaf0e65c1bbf7427,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,0,0.0,49,4.142857142857143,2049416,True,0,0,0,,0,0
47,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,61.810001373291016,9.870598499997868,"[23, 10, 75, 28, 19, 22, 43, 13, 98, 85]","[4800139, 4801136, 4802133, 4803130, 4804127, 4805124, 4806121, 4807118, 4808115, 4809112]",67fac1975620e1130265142dc98fdcd0a558cc65da2ea2b203bfb618590075e0,9,7,7,7,1,2,0,0,0,660,49,611,0.07424242424242425,0,0.0,49,3.4285714285714284,2070544,True,0,0,0,,0,0
48,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,59.880001068115234,8.86134210000455,"[18, 1, 96, 63, 59, 71, 88, 39, 97, 68]","[4900142, 4901139, 4902136, 4903133, 4904130, 4905127, 4906124, 4907121, 4908118, 4909115]",3b0d7c677e9a25a450054907584a3bba1b9c4c12994e06d5b08a297042328fcf,8,3,3,3,2,5,0,0,0,660,21,639,0.031818181818181815,0,0.0,21,4.666666666666667,2112800,True,0,0,0,,0,0
49,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,59.20000076293945,12.809447399995406,"[44, 11, 93, 47, 54, 9, 81, 94, 45, 65]","[5000145, 5001142, 5002139, 5003136, 5004133, 5005130, 5006127, 5007124, 5008121, 5009118]",01e40d22dda3674c107b9f267cee928930a5d537438eaef6f84c79c790d4a961,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,0,0.0,49,6.285714285714286,2112800,True,0,0,0,,0,0
50,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,59.77000045776367,8.977826400005142,"[48, 43, 51, 76, 99, 39, 38, 73, 89, 80]","[5100148, 5101145, 5102142, 5103139, 5104136, 5105133, 5106130, 5107127, 5108124, 5109121]",9a9c4e3582fe80636dbdb3221389225f16e80cab1a893a07f64469830170ec6a,10,6,6,6,0,4,0,0,0,660,42,618,0.06363636363636363,0,0.0,42,4.166666666666667,2112800,True,0,0,0,,0,0
51,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,56.560001373291016,11.124508900000365,"[34, 16, 99, 17, 62, 58, 96, 29, 90, 30]","[5200151, 5201148, 5202145, 5203142, 5204139, 5205136, 5206133, 5207130, 5208127, 5209124]",48101a161d10ac5aec79ff5f8c54f72e81752a4735855e6ac62458f40a40fd32,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,3,0.061224489795918366,46,7.0,2112800,True,0,0,0,,0,0
52,TargetedFedPhoenix,1,0.25,10,update_norm,"features.20,features.24,features.27,features.30",1,63.7599983215332,9.383893799997168,"[8, 59, 78, 95, 25, 35, 99, 86, 54, 64]","[5300154, 5301151, 5302148, 5303145, 5304142, 5305139, 5306136, 5307133, 5308130, 5309127]",fab7cfecb486c8778eb18780eeb0134883fff0ae66a5749b5801ee70808be334,10,5,5,5,0,5,0,0,0,660,35,625,0.05303030303030303,0,0.0,35,4.6,2112800,True,0,0,0,,0,0
